;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
63;0.4557;97.995;27576.2291;0.1776;77.586;2023798.8516;16.7944;35.7164;0.0;0.0;94.8827;0.0;438.3348;588.5048;0.0;57.3778;894.8098;11.0743;8954.2484;2.6196;0.3859;115.1076;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
64;0.4631;103.9508;28778.6096;0.1627;82.7925;2026968.083;15.4344;49.354;0.0;0.0;95.1138;0.0;510.2053;582.2483;0.0;67.4528;871.7751;10.0613;9521.6777;2.0338;0.3184;107.6632;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
65;0.4247;103.4216;27852.0933;0.1594;84.5378;1982516.6644;15.275;39.7436;0.0;0.0;95.3209;0.0;527.5431;573.5539;0.0;51.9433;872.0875;10.8714;9657.0226;1.8837;0.2952;110.3849;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
66;0.4707;107.5281;27186.1928;0.1995;88.1695;1940782.5527;15.729;33.4911;0.0;0.0;93.7689;0.0;525.6251;562.2604;0.0;65.7367;880.2091;10.9027;9195.3596;2.2417;0.4826;111.1099;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
67;0.4432;86.1446;28469.2106;0.1849;68.2283;1974504.1918;16.0104;45.9305;0.0;0.0;94.5006;0.0;402.7144;569.5213;0.0;50.94;852.0829;11.1393;9893.5476;1.7684;0.3771;108.9518;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
68;0.4573;95.3182;28820.7586;0.1559;74.7746;1964183.8746;15.4727;45.0287;0.0;0.0;95.2553;0.0;460.3384;564.5782;0.0;65.8128;857.9427;10.493;9111.8233;1.9534;0.2609;118.941;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
69;0.3871;100.6307;26794.5486;0.1605;84.0059;1966219.6586;16.5515;31.7384;0.0;0.0;95.515;0.0;484.7795;578.4855;0.0;54.7083;851.452;10.3299;11449.3592;1.5063;0.2813;104.906;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
70;0.4163;96.1993;27756.4297;0.1704;78.6026;1986009.3073;16.2249;41.075;0.0;0.0;95.2323;0.0;461.359;573.8952;0.0;64.6665;870.949;10.5254;10722.868;2.6047;0.4306;104.4779;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
71;0.5003;96.247;28860.9058;0.2007;75.9387;1956143.1501;16.5753;47.3394;0.0;0.0;93.1991;0.0;426.9859;551.0395;0.0;52.8849;885.2208;11.3181;8510.4823;2.1638;0.4244;113.9834;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
72;0.4439;103.6218;28047.0164;0.2003;86.3824;1984867.2804;15.7241;38.8216;0.0;0.0;94.6469;0.0;519.955;576.8461;0.0;52.0447;865.4128;11.5392;9977.7614;1.609;0.4213;118.0275;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
73;0.4696;99.8157;28805.4761;0.1896;80.5416;1982724.2732;16.5996;48.0774;0.0;0.0;95.2622;0.0;462.214;560.5219;0.0;53.0109;887.2978;10.2467;10039.3051;1.7943;0.3905;111.0808;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
74;0.3662;84.1132;26997.3017;0.1496;68.1162;1994136.1089;15.2905;30.4263;0.0;0.0;93.0291;0.0;414.4268;587.3056;0.0;68.4264;866.1825;10.5743;11788.7315;2.3353;0.3683;116.0937;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
75;0.4903;104.9126;28443.2642;0.1997;83.9428;2052767.0607;16.6053;47.8688;0.0;0.0;95.864;0.0;484.6098;589.4346;0.0;57.9659;888.6582;10.0118;9777.6169;2.0216;0.4533;103.9981;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
76;0.38;113.2161;27671.3889;0.1525;96.2878;2058806.5152;16.9612;38.9324;0.0;0.0;95.5693;0.0;542.5418;598.1238;0.0;60.1386;898.3544;11.7798;10324.431;2.8257;0.3385;108.0434;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
77;0.4485;97.6989;28449.557;0.1681;78.5086;1947351.626;15.0889;47.1111;0.0;0.0;95.6722;0.0;497.7891;555.8466;0.0;69.4349;856.8532;10.219;9930.0915;2.6375;0.427;105.8043;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
78;0.4288;101.7721;26991.4213;0.1528;81.6513;1967422.7353;15.8082;30.7152;0.0;0.0;93.5259;0.0;483.0729;576.8928;0.0;63.2184;868.3911;11.0098;8881.2385;2.2899;0.2665;114.8103;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
79;0.4788;99.5174;28963.002;0.1997;80.6199;1960829.0289;15.4826;48.631;0.0;0.0;94.0007;0.0;489.4741;558.0675;0.0;54.4571;862.7286;11.1415;9313.0747;1.5077;0.3797;113.0555;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
80;0.454;92.32;27650.6054;0.2044;74.4644;1978417.1759;16.6523;35.3148;0.0;0.0;93.6787;0.0;418.9048;575.5178;0.0;68.1089;875.4589;10.1523;10913.9043;1.9096;0.4918;118.5227;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
81;0.5028;100.2425;28506.623;0.2104;79.7397;1999025.6401;16.3219;44.0699;0.0;0.0;93.0776;0.0;454.7251;578.5635;0.0;52.6408;861.801;10.5403;9250.2036;1.6716;0.428;114.4006;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
82;0.3632;94.7066;27405.125;0.1358;77.7602;2042161.9439;15.1362;35.2821;0.0;0.0;95.3101;0.0;489.6429;596.3245;0.0;63.8272;892.5833;11.0563;10899.4399;2.9397;0.3238;111.6749;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
83;0.5159;94.4421;27299.6827;0.1941;71.8151;1919680.7465;16.6662;31.9636;0.0;0.0;95.5766;0.0;411.8424;559.3032;0.0;59.0391;861.532;10.1286;8376.327;1.6309;0.3128;119.9703;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
84;0.4489;99.5166;27936.2414;0.2048;81.9631;2008899.352;16.8579;43.1128;0.0;0.0;93.2578;0.0;453.4195;574.8881;0.0;58.7256;895.0996;11.0374;10368.7928;1.5474;0.4108;103.7103;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
85;0.4643;98.6388;28549.6398;0.1753;78.4265;1996469.4626;15.415;43.5769;0.0;0.0;94.3113;0.0;479.8254;577.6661;0.0;55.6346;863.0223;11.9485;8266.7479;2.8209;0.3915;116.682;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
86;0.3811;88.8874;26649.961;0.1558;71.806;2020492.2815;15.7859;30.2566;0.0;0.0;95.6808;0.0;435.2273;594.4548;0.0;59.2279;882.3078;11.2204;10542.0692;1.6859;0.2762;105.265;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
87;0.3784;92.9995;26706.5989;0.1837;78.4229;1999268.0019;15.5775;32.2474;0.0;0.0;94.497;0.0;475.7329;588.2254;0.0;59.449;863.5113;11.4648;11963.2605;1.7563;0.4453;100.5228;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
88;0.3698;90.3002;26625.0867;0.1529;74.6635;1919871.1882;15.2109;31.5894;0.0;0.0;94.6775;0.0;464.7297;553.1938;0.0;62.7396;899.4493;11.3543;10813.55;2.6141;0.3808;100.0363;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
89;0.4123;90.8945;27187.2043;0.1902;74.1853;2045042.5594;16.3094;31.1263;0.0;0.0;95.9464;0.0;436.4241;599.9497;0.0;52.4209;898.9855;10.9757;11151.0295;1.8107;0.4379;119.5839;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
90;0.4378;112.5132;26587.5223;0.1368;90.4146;1951662.0884;15.7479;30.7508;0.0;0.0;94.3884;0.0;541.9191;566.1154;0.0;56.7393;898.0665;10.0737;8766.9951;2.9457;0.2349;101.5428;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
91;0.4613;112.4519;27738.3608;0.1484;89.6264;2023503.203;16.5052;40.4394;0.0;0.0;94.9798;0.0;515.7587;591.9118;0.0;50.2176;859.5757;10.5114;8433.815;2.8382;0.2548;105.6732;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
92;0.3654;86.7618;27130.1657;0.143;70.3004;2007948.9358;15.1577;31.2748;0.0;0.0;93.371;0.0;433.0484;592.4881;0.0;50.4164;861.7053;11.9518;10205.9235;2.3844;0.2954;117.1923;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
93;0.4464;93.3639;27328.4744;0.158;71.9278;2031419.8807;16.4896;37.545;0.0;0.0;95.7999;0.0;417.8803;594.572;0.0;69.3272;871.699;10.5988;8941.2467;1.6615;0.2111;102.9025;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
94;0.3811;101.4062;28833.2739;0.1442;84.9855;1998490.4265;16.6572;47.3811;0.0;0.0;94.6296;0.0;482.8027;565.2565;0.0;69.6432;896.3966;11.6015;10490.5147;2.9481;0.3199;113.2999;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
95;0.4907;96.0371;28779.3682;0.2097;75.8018;2072403.1905;16.6706;49.4957;0.0;0.0;94.0838;0.0;427.8022;592.6758;0.0;61.7458;899.5102;11.6166;8816.263;1.6161;0.3886;107.3703;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
96;0.4536;109.4984;28118.4182;0.1819;89.5861;2060372.0209;16.4081;42.1324;0.0;0.0;94.9425;0.0;518.3738;598.9337;0.0;56.1289;885.0749;10.3927;9956.255;2.531;0.4451;110.4475;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
97;0.3629;104.9682;28351.4647;0.1498;89.8446;2012112.588;16.9559;45.5414;0.0;0.0;94.6059;0.0;501.2906;584.5906;0.0;63.785;854.3575;11.5417;11527.3049;1.532;0.2425;107.2972;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
98;0.4538;100.7523;28005.4388;0.1914;81.8076;2022250.2871;15.0551;42.2981;0.0;0.0;95.1671;0.0;517.1266;589.6269;0.0;62.1401;860.8798;11.7733;9066.6854;1.5516;0.3548;107.3438;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
99;0.4058;113.071;28138.1291;0.1759;96.6284;2012250.9204;16.6403;40.6803;0.0;0.0;94.64;0.0;549.5644;584.9825;0.0;61.5371;869.3593;11.289;10840.7218;2.609;0.4478;114.8745;0.0;35.25;1.14;1.141;2.4;2.41;0.0;0.0;0.0;7.52;24.5;14.77;0.0;0.0;0.0;571.0;1395.0;33465.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0
100;0.9806;268.3565;75995.9504;0.284;242.2325;2849992.519;1.5463;0.0;36.8761;76.2911;93.1247;0.0;438.086;560.7873;0.0;0.0;896.8084;10.2929;10599.0448;2.4495;9.5627;104.8263;36.5092;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
101;1.1056;276.4189;76687.5078;0.2673;244.6262;2908333.062;1.488;0.0;36.7724;74.8034;93.6657;0.0;462.4198;562.1501;0.0;0.0;887.0942;10.9887;8324.7513;2.7932;8.6102;102.0807;46.5401;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
102;0.9312;237.1059;75417.5465;0.2774;211.395;2965832.3459;1.0945;0.0;43.7417;62.3984;93.389;0.0;541.6645;553.9036;0.0;0.0;883.5332;11.9213;9676.197;1.5153;9.8793;110.6932;34.7424;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
103;0.8171;239.2819;75994.2709;0.2079;214.0273;3150511.4752;1.1225;0.0;42.4746;74.8664;93.5607;0.0;535.7128;560.1482;0.0;0.0;886.5016;11.297;11042.762;2.7342;8.9567;108.1434;36.7927;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
104;0.9846;233.3613;77278.2362;0.2732;206.5685;2910322.2164;1.3216;0.0;47.7055;73.1282;94.5733;0.0;443.9032;577.1711;0.0;0.0;893.3659;11.1789;9716.8073;2.0834;9.5267;107.003;54.9453;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
105;0.8701;248.3401;76870.8421;0.2126;223.0137;2960912.3352;1.2353;0.0;31.6802;63.8722;95.9359;0.0;520.1109;584.0967;0.0;0.0;889.3127;10.1021;11572.8461;2.8428;8.7406;109.8136;57.5475;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
106;1.1572;265.3237;76239.0009;0.3241;233.5593;2906698.1508;1.4712;0.0;44.0304;71.5913;95.0454;0.0;453.1191;582.2576;0.0;0.0;852.7008;10.8832;8408.206;1.5822;8.8869;103.1269;41.9237;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
107;0.9664;272.8114;76001.7974;0.2714;246.44;2883862.5288;1.3267;0.0;31.7993;60.3255;93.7519;0.0;522.9671;572.764;0.0;0.0;858.6236;10.891;10040.9272;2.0403;9.4487;105.1409;46.6148;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
108;0.8448;211.6576;76916.8894;0.2023;187.0761;2942640.6578;1.0721;0.0;31.4561;68.9144;95.9598;0.0;502.8381;566.9343;0.0;0.0;890.7713;10.927;10955.3889;2.5588;8.7035;108.9338;54.0355;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
109;0.8898;246.6307;76011.0605;0.3043;225.9167;2689039.0345;1.4865;0.0;46.8291;61.7046;93.9573;0.0;428.8148;559.7362;0.0;0.0;858.8544;10.8614;11952.2291;1.5569;9.2518;107.4792;44.6277;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
110;0.8962;274.4669;75909.5041;0.2866;250.1405;3029129.1793;1.4301;0.0;45.6251;72.4266;94.5754;0.0;496.7656;569.9895;0.0;0.0;873.7702;11.4708;10855.3782;1.7999;9.2105;117.0794;36.4484;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
111;0.8327;197.3536;76867.8828;0.2287;174.5508;2902209.4859;1.1076;0.0;39.2853;75.5021;93.6895;0.0;443.3897;576.5232;0.0;0.0;895.1616;11.4464;11119.1755;1.9594;9.0384;107.9483;48.2404;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
112;1.094;233.7386;76994.4626;0.272;205.7654;2620066.512;1.4175;0.0;36.3969;63.9555;93.6134;0.0;408.0778;559.9858;0.0;0.0;851.8218;10.2286;9157.0028;2.3246;9.0202;114.0357;58.9854;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
113;0.7774;178.4813;76013.0545;0.2052;157.255;2819591.6289;1.0738;0.0;48.7572;69.9294;95.8245;0.0;421.4182;582.6317;0.0;0.0;869.4028;11.7498;11305.2529;2.7969;9.3659;112.5261;39.148;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
114;0.9872;188.7707;76324.3884;0.2139;161.4092;2700500.849;1.0588;0.0;34.1577;61.052;94.7352;0.0;433.6921;577.8064;0.0;0.0;896.7194;10.8061;9133.4689;2.6266;8.7324;100.6908;51.2811;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
115;0.8211;300.1781;76120.6184;0.2511;277.8966;2975455.5942;1.5628;0.0;38.1244;67.5219;94.7973;0.0;506.2109;573.3877;0.0;0.0;898.5262;11.5156;11596.3821;2.8964;8.7897;107.1569;42.9669;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
116;1.0774;318.1685;76005.9295;0.2717;284.9824;3130742.7782;1.5288;0.0;40.9895;71.7559;93.4701;0.0;523.2338;590.1909;0.0;0.0;887.4812;10.1424;9301.4415;2.9914;9.3042;103.4346;38.7472;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
117;0.8595;198.8848;75212.7495;0.2276;176.3547;2681767.9384;1.1554;0.0;46.5546;60.5772;93.8612;0.0;430.2259;559.6156;0.0;0.0;868.1013;10.4456;11395.2895;2.5024;9.7335;111.6443;32.1713;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
118;0.9191;252.463;75492.8078;0.2495;227.1254;2856518.9094;1.4262;0.0;30.9472;67.0556;95.3054;0.0;455.7834;599.4505;0.0;0.0;851.3577;10.604;10631.6658;2.9026;9.246;100.4359;34.486;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
119;0.9772;239.7241;76586.0207;0.2753;214.0758;2798384.7921;1.3733;0.0;42.8327;64.2593;94.2563;0.0;441.2334;585.2583;0.0;0.0;868.7367;10.4298;10461.0217;1.9042;9.171;107.091;52.0787;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
120;0.8368;258.5448;76642.117;0.2355;233.975;3131804.7401;1.2124;0.0;36.0576;69.7981;94.1926;0.0;545.8785;584.8337;0.0;0.0;866.6961;11.8689;10739.4506;2.3416;9.23;119.94;48.9;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
121;1.1305;189.8615;77285.7971;0.2387;157.922;2767874.6296;1.0995;0.0;39.1088;71.8664;94.8939;0.0;409.2997;581.101;0.0;0.0;880.9261;10.6268;8154.8459;2.1861;8.5301;100.3833;56.6713;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
122;0.8673;300.6188;77185.9854;0.3129;277.9398;3157651.1953;1.572;0.0;48.9069;74.4399;94.9866;0.0;504.3318;597.2475;0.0;0.0;889.8661;11.7629;11836.5674;1.599;9.183;112.976;52.5118;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
123;1.0201;273.1727;75681.7413;0.282;244.1132;2979524.1163;1.4091;0.0;33.0247;73.6935;95.2238;0.0;495.3939;562.6516;0.0;0.0;879.368;11.8925;8621.5315;2.6554;9.8438;119.4988;33.4885;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
124;0.9264;244.1578;75586.6237;0.27;219.758;2809771.9099;1.2592;0.0;33.2163;61.3799;93.5151;0.0;490.1031;564.9507;0.0;0.0;893.6672;10.3557;11120.0003;1.8568;9.8691;118.0783;38.6729;35.25;1.124;1.074;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1395.0;79000.0;20.0;0.0;40.0;180.0;45.0;25.0;33.3;1.0;4000.0
